"","lagoslakeid","PChydroall","PCterrall","hydro_terr"
"450",2802,1.09656103255481,1.23675954795027,1.65288241492365
"451",2809,1.25041971094227,1.66375161944474,2.08125416629443
"452",2816,0.824848523960844,2.9759588390446,3.08815577637658
"453",2826,0.729327092850092,4.92160503336623,4.97535065224763
"454",2827,1.20923373188978,2.93993532670924,3.17890955259395
"455",2834,1.90684258761141,2.05501792617193,2.80341708113805
"456",2835,0.993671001276643,1.72573123589489,1.99136394396439
"457",2847,2.69575225285186,1.55673602816726,3.11295796151343
"458",2848,0.994830014998933,2.50877956694986,2.69882598073457
"459",2851,1.12899110823007,1.56938358683042,1.93328367423802
"460",2855,1.12215758632595,0.672191203559246,1.30808205502993
"461",2862,2.2193450824863,2.99323162522553,3.72624853671979
"462",2869,1.1937968757273,1.85670533548517,2.20737529281166
"463",2871,1.15616160874707,2.84306165341055,3.06915448138965
"464",2873,0.960544280501813,0.989045644078732,1.37871556199089
"465",2877,1.26033170722173,1.09222144806735,1.66774809364208
"466",2893,1.14422386762698,0.817789346667671,1.4064237180773
"467",2896,0.324639916073882,0.963646099117037,1.01686030478721
"468",2902,1.18089333398642,3.59168308790951,3.78083277469776
