"","lagoslakeid","nLakePatches","LakeEdge_km","LakeEdgeArea_ha","LakeEdgeArea_pct","nWetlandPatches","WetlandEdge_km","WetlandArea_ha","WetlandArea_pct","BufferWidth_m"
"3595","17589",0,0,0,0,70,50.9791848829235,209.871645343601,0.240858154209339,1500
"3596","112229",0,0,0,0,68,31.1515481164052,78.8769400326536,0.0755554248989737,1500
"3597","125826",1,0.868426954109346,2.60528086232804,0.00294406939953516,49,42.9587250429123,204.705491353559,0.231325221677746,1500
"3598","15522",0,0,0,0,42,28.0392355564643,99.6506735270477,0.109215554547748,1500
"3599","26128",7,16.8792775498116,50.6378326494349,0.0418152863650478,31,75.5812489727046,718.452741067883,0.593277901830625,1500
"3600","14541",6,10.2952115165819,30.8856345497458,0.0336274605048325,34,24.7377501421885,81.2201994476245,0.0884304010241579,1500
"3601","121618",0,0,0,0,20,24.4106543224032,99.1171002279814,0.118103768609534,1500
"3602","115260",9,12.5614021292209,37.6842063876628,0.0356199102818044,40,40.9506266798134,170.452130652312,0.161114965211672,1500
"3603","63613",1,1.05824984338327,3.17474953014982,0.00242824501319335,125,83.6682626990928,317.232802265967,0.242639289433121,1500
"3604","104968",3,1.33606385091877,4.00819155275632,0.00451016684706036,29,42.3105016174709,316.786798251963,0.356460337849843,1500
"3605","51191",5,10.740367774401,32.221103323203,0.0320948399546628,58,31.4250515852301,80.4034485272839,0.0800883751993636,1500
"3606","67755",0,0,0,0,75,33.2271333842055,84.9837992813872,0.102178909450186,1500
"3607","85403",1,0.685257587651011,2.05577276295303,0.00235740547782868,38,29.618153000906,167.866125980072,0.192496238912541,1500
"3608","107061",1,0.385101095539778,1.15530328661933,0.00119484175159951,20,6.70949422062844,12.1630173628544,0.0125792777869563,1500
"3609","2659",9,13.0130011480468,39.0390034441404,0.0335526546257469,189,70.5683783403866,164.219247369741,0.141140685053118,1500
"3610","73875",7,0,0,0,124,104.615409068158,412.998055969253,0.233807142615586,1500
"3611","79183",0,0,0,0,56,30.8133410170506,104.428927417035,0.121696990472223,1500
"3612","21876",2,2.7430259029414,8.2290777088242,0.00799590851572656,223,91.2951707315149,243.430922084135,0.236533357899451,1500
"3613","9161",0,0,0,0,242,97.9268894610915,206.029230418324,0.187126054056421,1500
"3614","131857",0,0,0,0,156,61.9038042552626,149.989791776789,0.166553611450174,1500
"3615","97859",3,6.17410911883928,18.5223273565178,0.016740449385336,52,63.6298629409736,504.623883124579,0.456078246079916,1500
"3616","1322",4,5.49065619372435,16.471968581173,0.00732578376049867,76,39.3568811660477,126.691370239232,0.0563450311430717,1500
"3617","1854",0,0,0,0,14,6.63678040352541,21.1080671863275,0.0198517981172517,1500
"3618","138059",9,5.58033930670196,16.7410179201059,0.0182454437669409,29,17.4402807527274,43.9281079539565,0.0478756923436203,1500
"3619","31319",5,6.1853782978419,18.5561348935257,0.0195831558978622,17,14.3670882156023,43.8109742712336,0.046235767529915,1500
"3620","80224",5,4.14181337357952,12.4254401207386,0.0114757360807848,33,56.1974469720052,812.975893685385,0.750838336937644,1500
"3621","92711",1,0.342142463713182,1.02642739113954,0.00105014233115269,25,57.7624709975125,805.543682024008,0.824155247013478,1500
"3622","104969",4,3.56478850152682,10.6943655045804,0.00713599206625155,35,83.0063190482265,639.53582436211,0.426740844679097,1500
"3623","132873",1,0.852594103541332,2.557782310624,0.00296961882653621,46,22.6759525165043,55.4435875907971,0.064370732738461,1500
"3624","74925",1,0.978883188788628,2.93664956636588,0.00274840024586846,44,15.6444110437011,43.9746744124805,0.0411557467909974,1500
"3625","9159",2,0.683503380991836,2.05051014297551,0.00245156759978966,41,25.260191550264,60.5546679275597,0.0723985016196045,1500
"3626","27157",2,5.26625392351858,15.7987617705557,0.0110871765328438,70,86.9118962025333,476.854245630318,0.334644403056495,1500
"3627","100859",4,8.3876374588153,25.1629123764459,0.0217631356411783,271,96.236977438954,223.045558583004,0.192909734492742,1500
"3628","59498",5,11.3922656940678,34.1767970822033,0.0397736093972779,88,50.0805498421461,140.055420363348,0.162990978063421,1500
"3629","58408",3,5.7543927675293,17.2631783025879,0.0161741500583654,146,60.9722402283273,145.519843966258,0.136339887796173,1500
"3630","99855",0,0,0,0,73,44.0327284989598,163.543198697622,0.175929995306435,1500
"3631","98886",2,3.14926649932539,9.44779949797616,0.0104152131705892,60,49.3405912687016,174.311010025273,0.192159701079901,1500
"3632","21877",0,0,0,0,20,15.5347471145731,87.9728100167547,0.107298798656662,1500
"3633","14543",4,6.3714889029018,19.1144667087054,0.0223630130754968,17,7.79610680586798,18.0971517050041,0.0211728031116839,1500
"3634","73876",3,4.91982948521194,14.7594884556358,0.0174276874677734,17,14.3143990250812,45.4221185153465,0.0536334635166405,1500
"3635","88584",4,15.6107767634911,46.8323302904734,0.0495426955753592,154,55.5628894244584,122.472123202567,0.129560051329049,1500
"3636","51192",2,1.77207634276065,5.31622902828194,0.00583281564455241,17,14.3879726098115,62.2034234933383,0.0682478312665766,1500
"3637","119476",4,4.61510538798799,13.845316163964,0.0159482332798864,27,21.9989871842108,76.2643333192381,0.0878478587492217,1500
"3638","9158",1,1.05043124136199,3.15129372408597,0.00337154404718562,48,57.028659733816,378.430496311489,0.404879772824913,1500
"3639","21878",1,0.401391645472351,1.20417493641705,0.00116189627289851,18,45.7811768456479,498.298550841349,0.480803254995479,1500
"3640","55316",12,14.7895475392665,44.3686426177996,0.0523296925516526,41,31.4026759976113,116.519710582267,0.13742680125471,1500
"3641","87545",7,6.66287619040367,19.988628571211,0.0218084312182845,32,27.987150588627,100.823848703979,0.110003043069714,1500
"3642","131856",3,3.54149004067387,10.6244701220216,0.00707694467997827,25,45.7076378596261,547.725855633454,0.364839425928392,1500
"3643","36481",6,15.5647543642212,46.6942630926637,0.0343289708375544,49,44.2419972776761,173.078072282827,0.127244584291359,1500
"3644","123711",2,1.81785851884111,5.45357555652333,0.00652626592305824,27,15.7277062457222,55.5653887841809,0.0664948160276087,1500
"3645","69781",2,5.47374603412775,16.4212381023833,0.0194654442573703,51,44.4597052825438,142.442292944186,0.168848566466779,1500
"3646","45986",8,12.8716189210308,38.6148567630923,0.0376720554466512,54,41.7327631960503,139.01222445408,0.13561817047582,1500
"3647","86463",4,3.55378263196186,10.6613478958856,0.0130215759055928,92,74.3780433669882,264.975674373994,0.323636456730595,1500
"3648","15523",1,0.476620445323124,1.42986133596937,0.0017006256934446,56,35.1722138454472,126.592615076816,0.150564707488941,1500
"3649","37569",1,1.41803510932822,4.25410532798466,0.00475336446810139,35,28.0066326211776,99.0599889689133,0.110685607306864,1500
"3650","65676",2,4.40237519436244,13.2071255830873,0.0147893182516627,41,32.8431775899831,133.843486656948,0.149877723780912,1500
"3651","125828",0,0,0,0,44,23.6102890721984,63.9520447921765,0.0621408561407693,1500
"3652","70788",3,8.0833644254786,24.2500932764358,0.0211978613839394,40,23.409810460341,79.1674105450315,0.06920302432361,1500
"3653","74926",10,8.8008230995335,26.4024692986005,0.0292929770935868,54,57.3880401043521,316.757534766698,0.351435735241392,1500
"3654","91656",4,5.57639591207461,16.7291877362238,0.0154156588035978,171,51.7625317365207,104.160856122641,0.0959824376410354,1500
"3655","141087",5,5.03364533704255,15.1009360111277,0.0162439950194521,97,39.5364287739391,98.1391915283303,0.105567796408417,1500
"3656","2873",2,1.39853954310632,4.19561862931896,0.00372659590161751,81,63.4701185947535,206.463677942337,0.183383372996816,1500
"3657","100860",2,1.73560260953528,5.20680782860585,0.00616674462556286,7,3.30856867179759,7.95530401057313,0.00942195868693238,1500
"3658","6383",3,4.4451257643751,13.3353772931253,0.0146179113938514,38,42.6095872174558,171.851423436457,0.188379288075817,1500
"3659","2121",2,5.07537999930552,15.2261399979166,0.0103314668714526,30,31.9925951068995,138.042750556785,0.0936668193262878,1500
"3660","141086",2,0.528785251691004,1.58635575507301,0.00122425045288683,57,91.22749336547,716.838517763199,0.5532112687913,1500
"3661","74928",2,2.68384381910707,8.05153145732121,0.0076161895382019,115,56.7554612093912,172.630407311129,0.163296375243374,1500
"3662","6369",4,6.4232551677754,19.2697655033262,0.0171865874726742,58,31.1347160816857,85.0239235073523,0.0758323238742495,1500
"3663","58409",1,0.767152341092478,2.30145702327743,0.00277182023410095,18,46.3014745801599,541.228856150429,0.651843193065887,1500
"3664","66727",1,0.793981699388007,2.38194509816402,0.00212104981847655,35,58.3087940776565,563.885146313605,0.502122609018983,1500
"3665","41875",2,1.94977148110993,5.84931444332978,0.00689442924662345,12,11.1909792896093,44.9125196718113,0.0529371761707886,1500
"3666","14544",6,9.63824801913472,28.9147440574042,0.023000415835374,43,52.0415889294867,253.847163088549,0.201924329611057,1500
"3667","133971",1,2.08610363823282,6.25831091469845,0.00565165007099531,21,86.1627606339157,931.573584581068,0.841269791034125,1500
"3668","91657",0,0,0,0,33,55.8715971084553,612.051830084853,0.716435950086294,1500
"3669","43956",1,2.22264066176607,6.66792198529822,0.00751131595881975,159,85.8666222878967,195.906087504482,0.220685323665576,1500
"3670","93777",5,5.65414125850712,16.9624237755214,0.0182537219138362,134,63.8907873914348,174.391217527818,0.187667094696805,1500
"3671","1831",2,2.65732775306599,7.97198325919797,0.0074127825190268,184,76.0011290313951,195.500580323333,0.181787045602275,1500
"3672","2408",2,3.12982234737729,9.38946704213187,0.0112969948840924,119,53.6095585665164,134.899632231473,0.162305320243063,1500
"3673","2666",6,11.2378166167227,33.7134498501682,0.0224770934128148,330,124.662591051173,323.399652667619,0.215613775362288,1500
"3674","109117",6,6.17556063910217,18.5266819173065,0.0185010661352755,111,53.5341226492663,143.8232829353,0.143624426719001,1500
"3675","134982",0,0,0,0,46,42.4992591048664,249.751991560208,0.306792616104738,1500
"3676","29184",1,1.31829562943765,3.95488688831295,0.00455334230170743,45,22.628954482816,77.2474108688816,0.0889365267679485,1500
"3677","101908",5,9.94577182617386,29.8373154785216,0.0317047908044093,21,11.6225349912586,25.1209080550011,0.0266931901187269,1500
"3678","132872",2,4.08009909770063,12.2402972931019,0.0109567077446635,22,34.1213932494408,616.803240445831,0.552121625782324,1500
"3679","57384",4,6.38957740631386,19.1687322189416,0.0224443341441975,71,55.00365824026,158.224804094515,0.185262662779978,1500
"3680","64676",5,3.66331407607827,10.9899422282348,0.0108543217280096,42,55.4182381327856,341.665138666388,0.337448847438177,1500
"3681","98889",1,1.8185252368184,5.45557571045521,0.00579315039204317,24,46.9072552650755,302.82093637714,0.321558588753547,1500
"3682","53330",0,0,0,0,42,39.8315260604632,172.224093130248,0.189783170280077,1500
"3683","3175",2,1.26497140446716,3.79491421340147,0.00367988274987719,160,68.3023002447131,185.890777529812,0.180256055111211,1500
"3684","32372",4,11.061732217252,33.1851966517561,0.0368852361850465,43,21.3100133567852,50.4326923852266,0.056055770577404,1500
"3685","82274",1,1.21065307888818,3.63195923666455,0.00413583986520693,20,7.10980160432843,14.8382665228481,0.0168968565495573,1500
"3686","10418",3,2.15073712961772,6.45221138885315,0.00773780583387055,68,40.235589734926,112.505727992684,0.134922343044991,1500
"3687","126667",3,9.53606798724105,28.6082039617232,0.0307884438499391,21,11.9677481077415,30.0376988764765,0.0323268810050833,1500
"3688","131855",4,9.67135724150312,29.0140717245094,0.035073605230884,35,41.2844055541888,168.370724065492,0.203534628451431,1500
"3689","132871",1,0.633808670725151,1.90142601217545,0.00194705865856118,44,40.1189664556866,129.368631514459,0.132473371313696,1500
"3690","575",3,5.42683422468263,16.2805026740479,0.00415489209333209,107,193.185001390127,2146.93402238761,0.547911779698511,1500
"3691","1905",11,20.8480778129169,62.5442334387508,0.0442767947665891,40,24.9837112214488,78.1143939895744,0.0552993425745622,1500
"3692","11459",1,0.988662676127528,2.96598802838259,0.00330561018519822,26,72.6658087929283,555.855592115654,0.619504154842759,1500
"3693","16537",2,5.37974159216046,16.1392247764814,0.0181681988979006,12,9.10132307480198,28.5365330608722,0.0321240589735113,1500
"3694","40766",2,3.53746916460864,10.6124074938259,0.00979024472935375,49,35.3672182843578,117.820544214115,0.108692769541021,1500
"3695","3682",2,3.17372143770436,9.52116431311307,0.00798814518742794,24,25.2055485877322,105.972149442498,0.0889093904623204,1500
"3696","129768",6,9.7493119573716,29.2479358721148,0.0320192035182486,36,17.0941618487567,44.6207679197757,0.0488486249221433,1500
"3697","2129",2,6.17558269224199,18.526748076726,0.0194634141476571,24,27.2020896119597,149.418623960938,0.156972856082507,1500
"3698","85404",5,4.01698978661112,12.0509693598334,0.0142847599715451,107,56.2620178685532,161.874137421762,0.191879435556274,1500
"3699","32373",3,3.97777629220303,11.9333288766091,0.0130431920167483,110,52.0166278628338,153.785255192929,0.168088102956564,1500
"3700","92713",0,0,0,0,5,8.77050934635271,40.5543701175697,0.0448428105077401,1500
"3701","138057",3,1.11566425207851,3.34699275623553,0.00343562078505357,107,63.8147362087358,214.430901752713,0.220109010288983,1500
"3702","32374",1,0.894479872227655,2.68343961668296,0.00305033013154626,61,32.9045526722148,62.6890403675714,0.0712601347770574,1500
"3703","39692",2,8.81517437374435,26.445523121233,0.0308407775522428,40,30.0462372284614,122.281824485091,0.142605102963501,1500
"3704","6361",2,0.48541249927819,1.45623749783457,0.00131200907448431,190,51.7873480807933,101.079980755299,0.0910688347174514,1500
"3705","113218",4,8.94678442664273,26.8403532799282,0.0294039846638932,85,67.1477486124675,212.711910296801,0.233028890602266,1500
"3706","103957",0,0,0,0,76,34.2652289266902,88.2769718256261,0.103731576008783,1500
"3707","53331",3,5.3727570459769,16.1182711379307,0.0149937924522574,10,33.4468002143105,357.654614828104,0.332703117997873,1500
"3708","121621",0,0,0,0,35,31.5705514624502,125.180859234916,0.127014085742231,1500
"3709","26130",4,11.9310954075449,35.7932862226348,0.0426764856131899,37,18.2568930438778,45.0885578084819,0.0537592769958163,1500
"3710","3273",5,10.7271406253697,32.181421876109,0.0192302575133016,117,85.7159054894538,345.741826717988,0.206600702308995,1500
"3711","97861",6,6.87266241295366,20.617987238861,0.0201297206264926,35,45.2878229914231,146.528723364909,0.143058690982834,1500
"3712","108042",6,5.25508935526178,15.7652680657853,0.0182158248085104,30,16.1916144793613,43.7866281268035,0.0505928312531686,1500
"3713","37570",16,11.0557753762045,33.1673261286135,0.0280231525046812,56,45.0304557015557,168.421535728224,0.142299754960137,1500
"3714","123712",11,11.157093817988,33.4712814539639,0.0407299685077876,45,34.185988671968,129.56065258479,0.15765758197471,1500
"3715","114198",9,16.7204837357841,50.1614512073524,0.0362136979954177,46,37.284507790055,147.945649239648,0.106808294663439,1500
"3716","101909",1,6.43965553533782,19.3189666060135,0.0193613535094498,29,51.9522705211038,309.77115277073,0.31045080816885,1500
