OBJECTID,lagoslakei,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2599,52240,9170,8253000.000000000000000,120.000000000000000,22512.000000000000000,22392.000000000000000,7218.241221374045381,4613.959449233728265,66191272.000000000000000
2600,52241,9303,8372700.000000000000000,135.000000000000000,29281.000000000000000,29146.000000000000000,14067.138234977963293,6130.881626770281400,130866587.000000000000000
2601,52245,10081,9072900.000000000000000,120.000000000000000,20952.000000000000000,20832.000000000000000,8823.294117647059466,4412.672431890415282,88947628.000000000000000
2602,52250,4606,4145400.000000000000000,120.000000000000000,20988.000000000000000,20868.000000000000000,10036.539079461572328,5030.554137703258675,46228299.000000000000000
2603,52251,10202,9181800.000000000000000,135.000000000000000,48066.000000000000000,47931.000000000000000,16299.024308959027621,13060.097627753732013,166282646.000000000000000
2604,52252,32,28800.000000000000000,8785.000000000000000,10772.000000000000000,1987.000000000000000,9466.968750000000000,545.574839296532673,302943.000000000000000
2605,52254,247,222300.000000000000000,16565.000000000000000,23944.000000000000000,7379.000000000000000,21092.631578947370144,1648.807046937599580,5209880.000000000000000
2606,52258,6503,5852700.000000000000000,120.000000000000000,32038.000000000000000,31918.000000000000000,11988.495924957711395,8316.972581422620351,77961189.000000000000000
2607,52259,11098,9988200.000000000000000,120.000000000000000,23874.000000000000000,23754.000000000000000,10978.510091908452523,6220.731947412450609,121839505.000000000000000
2608,52260,10874,9786600.000000000000000,120.000000000000000,21577.000000000000000,21457.000000000000000,5940.009288210409977,4955.870893055202941,64591661.000000000000000
2609,52265,4049,3644100.000000000000000,2381.000000000000000,20017.000000000000000,17636.000000000000000,8726.198567547542552,4459.746287842708625,35332378.000000000000000
2610,52266,1,900.000000000000000,10679.000000000000000,10679.000000000000000,0.000000000000000,10679.000000000000000,0.000000000000000,10679.000000000000000
2611,52270,4121,3708900.000000000000000,120.000000000000000,13582.000000000000000,13462.000000000000000,4942.066003397233544,3413.329624709920608,20366254.000000000000000
2612,52271,10738,9664200.000000000000000,120.000000000000000,43838.000000000000000,43718.000000000000000,19288.005308251071256,10364.425853232478403,207114601.000000000000000
2613,52273,10172,9154800.000000000000000,120.000000000000000,25776.000000000000000,25656.000000000000000,8711.180298859615505,6250.114911655632568,88610126.000000000000000
2614,52275,10891,9801900.000000000000000,120.000000000000000,21457.000000000000000,21337.000000000000000,7231.794509227802337,4585.043517953667106,78761474.000000000000000
2615,52279,7836,7052400.000000000000000,120.000000000000000,29080.000000000000000,28960.000000000000000,12141.265824400205020,5679.376398767557475,95138959.000000000000000
2616,52283,5269,4742100.000000000000000,120.000000000000000,29319.000000000000000,29199.000000000000000,15266.593091668248235,6341.508583840271058,80439679.000000000000000
2617,52284,9749,8774100.000000000000000,120.000000000000000,25238.000000000000000,25118.000000000000000,7596.176838650118043,5985.313606539386456,74055128.000000000000000
2618,52285,9580,8622000.000000000000000,540.000000000000000,52283.000000000000000,51743.000000000000000,25536.117536534446117,10526.618326173538662,244636006.000000000000000
2619,52287,5151,4635900.000000000000000,120.000000000000000,23995.000000000000000,23875.000000000000000,7520.851291011454123,5723.172911212313011,38739905.000000000000000
2620,52288,6894,6204600.000000000000000,120.000000000000000,25747.000000000000000,25627.000000000000000,11177.934870902234252,5736.850302858860232,77060683.000000000000000
2621,52289,3835,3451500.000000000000000,120.000000000000000,18890.000000000000000,18770.000000000000000,7633.659973924381120,5455.866702267293476,29275086.000000000000000
2622,52293,6,5400.000000000000000,4884.000000000000000,5377.000000000000000,493.000000000000000,5112.333333333333030,156.082955151709456,30674.000000000000000
2623,52299,2163,1946700.000000000000000,135.000000000000000,24076.000000000000000,23941.000000000000000,13114.338418862691469,5708.498969487554859,28366314.000000000000000
2624,53231,8358,7522200.000000000000000,120.000000000000000,22094.000000000000000,21974.000000000000000,9099.848887293610460,5240.760073947805722,76056537.000000000000000
2625,53250,7678,6910200.000000000000000,120.000000000000000,8593.000000000000000,8473.000000000000000,3763.466788226100562,2220.868026404256852,28895898.000000000000000
2626,53272,924,831600.000000000000000,4470.000000000000000,11417.000000000000000,6947.000000000000000,7078.096320346320681,1468.229079650986023,6540161.000000000000000
2627,53288,9072,8164800.000000000000000,120.000000000000000,21597.000000000000000,21477.000000000000000,5511.915564373897723,4298.693601348702032,50004098.000000000000000
2628,53293,7186,6467400.000000000000000,120.000000000000000,22536.000000000000000,22416.000000000000000,9551.393264681324581,4698.877012369807744,68636312.000000000000000
2629,53296,14591,13131900.000000000000000,120.000000000000000,21055.000000000000000,20935.000000000000000,9091.934685765198083,4607.465912226057299,132660419.000000000000000
2630,53298,10069,9062100.000000000000000,120.000000000000000,38698.000000000000000,38578.000000000000000,16775.996623299233761,7758.943678635109791,168917510.000000000000000
2631,53300,10078,9070200.000000000000000,120.000000000000000,37659.000000000000000,37539.000000000000000,17275.639710259973072,7431.740074979126803,174103897.000000000000000
2632,53302,10258,9232200.000000000000000,120.000000000000000,26070.000000000000000,25950.000000000000000,7131.177227529732590,5978.013182409865294,73151616.000000000000000
2633,53303,5778,5200200.000000000000000,120.000000000000000,30216.000000000000000,30096.000000000000000,11004.119764624438176,6117.061464493238418,63581804.000000000000000
2634,53306,8366,7529400.000000000000000,135.000000000000000,27654.000000000000000,27519.000000000000000,11844.888835763806128,6000.703572489122962,99094340.000000000000000
2635,53307,5254,4728600.000000000000000,135.000000000000000,25449.000000000000000,25314.000000000000000,12754.820137038446774,5313.472893195231336,67013825.000000000000000
2636,53315,9611,8649900.000000000000000,120.000000000000000,27630.000000000000000,27510.000000000000000,8657.715950473415432,6923.806508407546062,83209308.000000000000000
2637,53319,626,563400.000000000000000,135.000000000000000,16295.000000000000000,16160.000000000000000,5377.709265175718429,5118.471603676803170,3366446.000000000000000
2638,53320,10719,9647100.000000000000000,120.000000000000000,38603.000000000000000,38483.000000000000000,14799.004478029666643,7448.684426600286315,158630529.000000000000000
2639,53321,9624,8661600.000000000000000,120.000000000000000,31238.000000000000000,31118.000000000000000,15301.030236907730796,6669.911822403728365,147257115.000000000000000
2640,53323,10275,9247500.000000000000000,120.000000000000000,22976.000000000000000,22856.000000000000000,7407.618978102189431,4733.197584708764225,76113285.000000000000000
2641,53327,3138,2824200.000000000000000,135.000000000000000,23482.000000000000000,23347.000000000000000,9086.956022944550568,5980.021676313672288,28514868.000000000000000
2642,53330,880,792000.000000000000000,8261.000000000000000,23915.000000000000000,15654.000000000000000,14151.205681818182711,4259.124597658160383,12453061.000000000000000
2643,53331,4425,3982500.000000000000000,120.000000000000000,23141.000000000000000,23021.000000000000000,5640.505084745762360,4882.135648275889253,24959235.000000000000000
2644,53334,9159,8243100.000000000000000,135.000000000000000,24757.000000000000000,24622.000000000000000,13355.444699202969787,5392.434651111433595,122322518.000000000000000
2645,53335,9232,8308800.000000000000000,120.000000000000000,26475.000000000000000,26355.000000000000000,15885.366659445408004,6073.952985655360862,146653705.000000000000000
2646,53338,3638,3274200.000000000000000,1519.000000000000000,20551.000000000000000,19032.000000000000000,10286.998350742165712,4304.767459666139985,37424100.000000000000000
2647,53339,2671,2403900.000000000000000,5307.000000000000000,19108.000000000000000,13801.000000000000000,12066.047922126545018,3138.593934333844572,32228414.000000000000000
2648,53343,11826,10643400.000000000000000,120.000000000000000,26594.000000000000000,26474.000000000000000,11251.897006595636412,6844.365893966483782,133064934.000000000000000
2649,53347,7446,6701400.000000000000000,120.000000000000000,19959.000000000000000,19839.000000000000000,5361.447219983883770,3971.970233789360464,39921336.000000000000000
2650,53351,7976,7178400.000000000000000,120.000000000000000,38135.000000000000000,38015.000000000000000,18251.555917753259564,8769.523328886250965,145574410.000000000000000
2651,53357,3624,3261600.000000000000000,120.000000000000000,23485.000000000000000,23365.000000000000000,12107.743653421634008,5090.703024632635788,43878463.000000000000000
2652,53359,2243,2018700.000000000000000,13027.000000000000000,42750.000000000000000,29723.000000000000000,25039.064645563976228,7037.920129883981645,56162622.000000000000000
2653,53360,1097,987300.000000000000000,17541.000000000000000,30240.000000000000000,12699.000000000000000,23350.061075660894858,2597.171635456171316,25615017.000000000000000
2654,53364,8740,7866000.000000000000000,120.000000000000000,20797.000000000000000,20677.000000000000000,5966.928146453089539,4005.076786016109054,52150952.000000000000000
2655,53369,711,639900.000000000000000,2546.000000000000000,15858.000000000000000,13312.000000000000000,9269.890295358649382,2885.859956231480737,6590892.000000000000000
2656,53372,82,73800.000000000000000,24371.000000000000000,29257.000000000000000,4886.000000000000000,26651.707317073170998,1177.201575127656042,2185440.000000000000000
2657,53374,233,209700.000000000000000,10147.000000000000000,23749.000000000000000,13602.000000000000000,15140.832618025751799,3556.466298759910842,3527814.000000000000000
2658,53383,2395,2155500.000000000000000,120.000000000000000,20641.000000000000000,20521.000000000000000,9352.003757828810194,5288.901399591380141,22398049.000000000000000
2659,54264,1428,1285200.000000000000000,816.000000000000000,9574.000000000000000,8758.000000000000000,4529.189775910364006,2034.269195746672949,6467683.000000000000000
2660,54267,63,56700.000000000000000,6696.000000000000000,20832.000000000000000,14136.000000000000000,12424.492063492063608,3736.037952600365315,782743.000000000000000
2661,54269,4039,3635100.000000000000000,135.000000000000000,47730.000000000000000,47595.000000000000000,15057.187670215400431,12275.772527230959895,60815981.000000000000000
2662,54270,7991,7191900.000000000000000,120.000000000000000,23755.000000000000000,23635.000000000000000,12086.959204104618038,5429.879207479790239,96586891.000000000000000
2663,54273,4983,4484700.000000000000000,1718.000000000000000,22697.000000000000000,20979.000000000000000,11033.378687537628139,4119.548730042721218,54979326.000000000000000
2664,54277,13825,12442500.000000000000000,120.000000000000000,7016.000000000000000,6896.000000000000000,3794.365352622061437,1731.040557138854410,52457101.000000000000000
2665,54282,8056,7250400.000000000000000,135.000000000000000,23528.000000000000000,23393.000000000000000,9878.940417080437328,5134.489370787895496,79584744.000000000000000
2666,54286,8148,7333200.000000000000000,120.000000000000000,15128.000000000000000,15008.000000000000000,5252.744968090329166,3657.248842803694515,42799366.000000000000000
2667,54293,12196,10976400.000000000000000,120.000000000000000,15829.000000000000000,15709.000000000000000,7432.042718924237306,3332.913543185832623,90641193.000000000000000
2668,54300,4145,3730500.000000000000000,1215.000000000000000,21883.000000000000000,20668.000000000000000,11030.258383594691622,4869.587887643223439,45720421.000000000000000
2669,54311,4423,3980700.000000000000000,120.000000000000000,21907.000000000000000,21787.000000000000000,9404.921320370789545,4425.997334839687028,41597967.000000000000000
2670,54316,11365,10228500.000000000000000,120.000000000000000,33334.000000000000000,33214.000000000000000,13641.809238891333735,7194.881517991443616,155039162.000000000000000
2671,54317,14212,12790800.000000000000000,120.000000000000000,28714.000000000000000,28594.000000000000000,10827.291725302560735,6859.725234883220764,153877470.000000000000000
2672,54319,6743,6068700.000000000000000,120.000000000000000,24386.000000000000000,24266.000000000000000,9802.659053833605867,5553.470574763243349,66099330.000000000000000
2673,54320,9507,8556300.000000000000000,120.000000000000000,26482.000000000000000,26362.000000000000000,12317.871989060691703,6852.536149005031803,117106009.000000000000000
2674,54323,5685,5116500.000000000000000,300.000000000000000,26535.000000000000000,26235.000000000000000,16557.020404573439009,6150.730640106703504,94126661.000000000000000
2675,54324,10673,9605700.000000000000000,540.000000000000000,43977.000000000000000,43437.000000000000000,21385.189450014055183,9045.228455694017612,228244127.000000000000000
2676,54326,2236,2012400.000000000000000,1987.000000000000000,17965.000000000000000,15978.000000000000000,8250.719141323792428,3374.213076988181001,18448608.000000000000000
2677,54329,1,900.000000000000000,120.000000000000000,120.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,120.000000000000000
2678,54331,9252,8326800.000000000000000,150.000000000000000,39697.000000000000000,39547.000000000000000,15390.618352788585980,7856.293171860820621,142394001.000000000000000
2679,54335,1129,1016100.000000000000000,5038.000000000000000,20991.000000000000000,15953.000000000000000,14701.100974313550978,4071.014006398328092,16597543.000000000000000
2680,54340,347,312300.000000000000000,8291.000000000000000,25408.000000000000000,17117.000000000000000,14831.146974063400194,4888.015120080284760,5146408.000000000000000
2681,54341,968,871200.000000000000000,6692.000000000000000,25339.000000000000000,18647.000000000000000,15631.474173553719083,5337.060507130400765,15131267.000000000000000
2682,54342,2661,2394900.000000000000000,120.000000000000000,25084.000000000000000,24964.000000000000000,10939.723036452462111,6136.661336863174256,29110603.000000000000000
2683,54343,9574,8616600.000000000000000,120.000000000000000,32834.000000000000000,32714.000000000000000,13468.986734907039136,5830.451107049051643,128952079.000000000000000
2684,54344,9906,8915400.000000000000000,120.000000000000000,33944.000000000000000,33824.000000000000000,16120.484352917423166,8206.414616657881197,159689518.000000000000000
2685,54348,6230,5607000.000000000000000,120.000000000000000,31496.000000000000000,31376.000000000000000,12815.398715890851236,5792.069453515579880,79839934.000000000000000
2686,54362,995,895500.000000000000000,120.000000000000000,22074.000000000000000,21954.000000000000000,8034.923618090452692,4739.260145192922209,7994749.000000000000000
2687,54365,6357,5721300.000000000000000,120.000000000000000,13522.000000000000000,13402.000000000000000,4262.609564259871149,2997.999197853741862,27097409.000000000000000
2688,54367,441,396900.000000000000000,14118.000000000000000,25859.000000000000000,11741.000000000000000,19903.852607709752192,2970.233882779528358,8777599.000000000000000
2689,54368,2638,2374200.000000000000000,135.000000000000000,23807.000000000000000,23672.000000000000000,13325.185746777862732,5737.390074166813065,35151840.000000000000000
2690,54377,6105,5494500.000000000000000,120.000000000000000,27176.000000000000000,27056.000000000000000,11345.204258804258643,6904.248690935761260,69262472.000000000000000
2691,54379,1858,1672200.000000000000000,8098.000000000000000,41974.000000000000000,33876.000000000000000,25518.177610333692428,8220.905982099360699,47412774.000000000000000
2692,54380,10989,9890100.000000000000000,120.000000000000000,50899.000000000000000,50779.000000000000000,14003.406315406315116,6754.331421090314507,153883432.000000000000000
2693,54383,239,215100.000000000000000,7170.000000000000000,11075.000000000000000,3905.000000000000000,8087.217573221757448,833.597679181752028,1932845.000000000000000
2694,54385,2663,2396700.000000000000000,6635.000000000000000,34185.000000000000000,27550.000000000000000,21424.448742020278587,4890.321641384870418,57053307.000000000000000
2695,54388,4704,4233600.000000000000000,2156.000000000000000,25911.000000000000000,23755.000000000000000,13324.112457482993705,5387.660092115885163,62676625.000000000000000
2696,54391,3383,3044700.000000000000000,1935.000000000000000,35613.000000000000000,33678.000000000000000,20722.401418859000842,7509.745408085253075,70103884.000000000000000
2697,54394,8959,8063100.000000000000000,120.000000000000000,33826.000000000000000,33706.000000000000000,14769.881794843175157,7040.227570071825539,132323371.000000000000000
2698,54398,962,865800.000000000000000,5413.000000000000000,32350.000000000000000,26937.000000000000000,21459.121621621619852,5175.239163552651917,20643675.000000000000000
2699,55233,11149,10034100.000000000000000,120.000000000000000,18167.000000000000000,18047.000000000000000,6533.277154901785252,3975.452691143971151,72839507.000000000000000
2700,55237,6128,5515200.000000000000000,120.000000000000000,24402.000000000000000,24282.000000000000000,12560.591873368146480,5667.779460894943441,76971307.000000000000000
2701,55238,9168,8251200.000000000000000,135.000000000000000,35022.000000000000000,34887.000000000000000,13806.171684118673511,9933.267548582831296,126574982.000000000000000
2702,55240,11464,10317600.000000000000000,120.000000000000000,30378.000000000000000,30258.000000000000000,6920.540736217724771,5227.433519909620372,79337079.000000000000000
2703,55243,2290,2061000.000000000000000,120.000000000000000,11894.000000000000000,11774.000000000000000,4118.266812227074297,2411.967245606112556,9430831.000000000000000
2704,55248,3821,3438900.000000000000000,135.000000000000000,14822.000000000000000,14687.000000000000000,6116.538079036901763,2960.031350659671716,23371292.000000000000000
2705,55253,4033,3629700.000000000000000,120.000000000000000,24619.000000000000000,24499.000000000000000,4673.699975204562179,3217.826364954113160,18849032.000000000000000
2706,55256,9443,8498700.000000000000000,120.000000000000000,23957.000000000000000,23837.000000000000000,7684.998093826114200,4300.353681879927535,72569437.000000000000000
2707,55262,2451,2205900.000000000000000,120.000000000000000,10608.000000000000000,10488.000000000000000,3196.558955528355909,2368.114101793878035,7834766.000000000000000
2708,55268,5081,4572900.000000000000000,1160.000000000000000,17964.000000000000000,16804.000000000000000,9858.209801220231384,3184.906865552900399,50089564.000000000000000
2709,55271,982,883800.000000000000000,3626.000000000000000,16842.000000000000000,13216.000000000000000,10183.464358452138185,2678.044678806318643,10000162.000000000000000
2710,55272,9793,8813700.000000000000000,120.000000000000000,30114.000000000000000,29994.000000000000000,12071.148064944347425,7462.488089545154253,118212753.000000000000000
2711,55273,6417,5775300.000000000000000,120.000000000000000,25448.000000000000000,25328.000000000000000,7203.088047374162670,4814.729941257254723,46222216.000000000000000
2712,55279,10855,9769500.000000000000000,120.000000000000000,23012.000000000000000,22892.000000000000000,7776.853984339014460,4758.806927705591988,84417750.000000000000000
2713,55280,6237,5613300.000000000000000,120.000000000000000,21649.000000000000000,21529.000000000000000,9997.628667628667245,5400.519326775596710,62355210.000000000000000
2714,55282,7308,6577200.000000000000000,120.000000000000000,20693.000000000000000,20573.000000000000000,8873.491379310344200,4537.156963869127139,64847475.000000000000000
2715,55283,3512,3160800.000000000000000,710.000000000000000,20849.000000000000000,20139.000000000000000,9262.991742596810582,3615.708655841831387,32531627.000000000000000
2716,55291,4799,4319100.000000000000000,120.000000000000000,24929.000000000000000,24809.000000000000000,11475.903729943738654,6523.469124357511646,55072862.000000000000000
2717,55296,1275,1147500.000000000000000,120.000000000000000,9618.000000000000000,9498.000000000000000,2406.874509803921683,2077.148101797565687,3068765.000000000000000
2718,55303,9912,8920800.000000000000000,150.000000000000000,54954.000000000000000,54804.000000000000000,19987.974374495559459,8683.792587698266288,198120802.000000000000000
2719,55307,14456,13010400.000000000000000,120.000000000000000,19080.000000000000000,18960.000000000000000,7014.222883231876040,4263.991974814264722,101397606.000000000000000
2720,55309,8861,7974900.000000000000000,120.000000000000000,24597.000000000000000,24477.000000000000000,10767.450964902382111,5585.631979450235121,95410383.000000000000000
2721,55312,9620,8658000.000000000000000,120.000000000000000,29692.000000000000000,29572.000000000000000,13538.002910602910561,5579.764355451006850,130235588.000000000000000
2722,55313,5384,4845600.000000000000000,120.000000000000000,25626.000000000000000,25506.000000000000000,11984.599739970282826,5837.128970432851929,64525085.000000000000000
2723,55316,212,190800.000000000000000,285.000000000000000,6438.000000000000000,6153.000000000000000,3892.429245283018645,1390.806725885144260,825195.000000000000000
2724,55319,9587,8628300.000000000000000,120.000000000000000,20414.000000000000000,20294.000000000000000,6925.080317096068029,3492.038252003147591,66390745.000000000000000
2725,55320,15891,14301900.000000000000000,120.000000000000000,35583.000000000000000,35463.000000000000000,15280.387640802970054,7813.915013666244704,242820640.000000000000000
2726,55321,874,786600.000000000000000,16596.000000000000000,42986.000000000000000,26390.000000000000000,25305.776887871852523,5192.159148795651163,22117249.000000000000000
2727,55325,16216,14594400.000000000000000,120.000000000000000,17914.000000000000000,17794.000000000000000,7092.065244203256043,3914.566625109104734,115004930.000000000000000
2728,55331,4219,3797100.000000000000000,2962.000000000000000,18985.000000000000000,16023.000000000000000,9961.827684285375653,3326.230438643944126,42028951.000000000000000
2729,55332,12575,11317500.000000000000000,120.000000000000000,37293.000000000000000,37173.000000000000000,9028.586560636182185,5976.284869305325628,113534476.000000000000000
2730,55333,2102,1891800.000000000000000,513.000000000000000,28408.000000000000000,27895.000000000000000,9998.666983824929048,6594.860588458484017,21017198.000000000000000
2731,55334,8369,7532100.000000000000000,120.000000000000000,22337.000000000000000,22217.000000000000000,6409.398733420958706,4320.775969672157771,53640258.000000000000000
2732,55336,9830,8847000.000000000000000,120.000000000000000,20608.000000000000000,20488.000000000000000,7837.837741607324460,4135.378800007585596,77045945.000000000000000
2733,55337,1276,1148400.000000000000000,1713.000000000000000,31115.000000000000000,29402.000000000000000,19388.865987460816541,4054.366644785324297,24740193.000000000000000
2734,55339,9354,8418600.000000000000000,150.000000000000000,53998.000000000000000,53848.000000000000000,16720.233269189651764,9783.119081308150271,156401062.000000000000000
2735,55343,2654,2388600.000000000000000,1263.000000000000000,29131.000000000000000,27868.000000000000000,11595.610399397135552,6230.024587120340584,30774750.000000000000000
2736,55344,988,889200.000000000000000,120.000000000000000,4701.000000000000000,4581.000000000000000,861.057692307692264,858.374807077091646,850725.000000000000000
2737,55346,10632,9568800.000000000000000,120.000000000000000,28271.000000000000000,28151.000000000000000,10445.149548532730478,6051.291092814438343,111052830.000000000000000
2738,55351,1687,1518300.000000000000000,340.000000000000000,24681.000000000000000,24341.000000000000000,11425.918790752815767,7190.290278095087160,19275525.000000000000000
2739,55355,4928,4435200.000000000000000,120.000000000000000,18150.000000000000000,18030.000000000000000,7364.510146103895750,4705.128680283906760,36292306.000000000000000
2740,55359,10676,9608400.000000000000000,120.000000000000000,41207.000000000000000,41087.000000000000000,13726.113525665043198,9369.691132895097326,146539988.000000000000000
2741,55360,1816,1634400.000000000000000,120.000000000000000,19826.000000000000000,19706.000000000000000,10803.314427312774569,3969.306726567196165,19618819.000000000000000
2742,55361,6824,6141600.000000000000000,150.000000000000000,34548.000000000000000,34398.000000000000000,13930.109759671746360,6452.959012894551051,95059069.000000000000000
2743,55362,6422,5779800.000000000000000,120.000000000000000,18681.000000000000000,18561.000000000000000,6042.165524758642277,4022.596275679558403,38802787.000000000000000
2744,56247,9491,8541900.000000000000000,120.000000000000000,36471.000000000000000,36351.000000000000000,12487.288589189758568,8512.600374842671954,118516856.000000000000000
2745,56248,10898,9808200.000000000000000,120.000000000000000,14603.000000000000000,14483.000000000000000,4502.226280051385402,2940.127795651361794,49065262.000000000000000
2746,56253,10635,9571500.000000000000000,120.000000000000000,16706.000000000000000,16586.000000000000000,4954.674283027738966,3017.182885588561930,52692961.000000000000000
2747,56262,3590,3231000.000000000000000,1379.000000000000000,14695.000000000000000,13316.000000000000000,7134.586350974930610,2899.768932717971438,25613165.000000000000000
2748,56268,13408,12067200.000000000000000,120.000000000000000,19885.000000000000000,19765.000000000000000,5937.110008949880466,4390.347146817173780,79604771.000000000000000
2749,56272,11396,10256400.000000000000000,120.000000000000000,22384.000000000000000,22264.000000000000000,8058.247455247455036,5197.595145964070070,91831788.000000000000000
2750,56274,9781,8802900.000000000000000,135.000000000000000,19458.000000000000000,19323.000000000000000,8018.595235660975050,4245.423030988506980,78429880.000000000000000
2751,56282,12323,11090700.000000000000000,120.000000000000000,15679.000000000000000,15559.000000000000000,5347.273715815954347,3150.824610842874790,65894454.000000000000000
2752,56298,1671,1503900.000000000000000,6069.000000000000000,23425.000000000000000,17356.000000000000000,15003.690604428486040,3739.653525735354833,25071167.000000000000000
2753,56304,10139,9125100.000000000000000,120.000000000000000,37283.000000000000000,37163.000000000000000,10063.140743663083413,7386.167207728952235,102030184.000000000000000
2754,56307,9526,8573400.000000000000000,120.000000000000000,36980.000000000000000,36860.000000000000000,14065.429876128489923,7100.667250471365151,133987285.000000000000000
2755,56308,9067,8160300.000000000000000,120.000000000000000,34791.000000000000000,34671.000000000000000,10533.814602404323523,6954.608861590039851,95510097.000000000000000
2756,56309,9206,8285400.000000000000000,120.000000000000000,19976.000000000000000,19856.000000000000000,6474.084075602867415,3583.688422328912566,59600418.000000000000000
2757,56315,345,310500.000000000000000,11040.000000000000000,20261.000000000000000,9221.000000000000000,16132.504347826086814,2261.513077080740914,5565714.000000000000000
2758,56317,4654,4188600.000000000000000,781.000000000000000,25137.000000000000000,24356.000000000000000,13375.450795015040057,4872.264920768411685,62249348.000000000000000
2759,56320,9658,8692200.000000000000000,120.000000000000000,38970.000000000000000,38850.000000000000000,6495.569579623110258,4604.495393719834283,62734211.000000000000000
2760,56321,8760,7884000.000000000000000,120.000000000000000,26698.000000000000000,26578.000000000000000,8198.890639269406165,6879.181740469249235,71822282.000000000000000
2761,56322,9069,8162100.000000000000000,120.000000000000000,17893.000000000000000,17773.000000000000000,6363.829529165288477,4007.958172592206665,57713570.000000000000000
2762,56323,13503,12152700.000000000000000,120.000000000000000,24356.000000000000000,24236.000000000000000,6629.447159890394687,5492.457584152258278,89517425.000000000000000
2763,56326,9797,8817300.000000000000000,120.000000000000000,8494.000000000000000,8374.000000000000000,4436.803205062774396,1878.639966782138799,43467361.000000000000000
2764,56327,8676,7808400.000000000000000,120.000000000000000,25912.000000000000000,25792.000000000000000,12843.881512217611089,6157.336190131097283,111433516.000000000000000
2765,56328,1639,1475100.000000000000000,6166.000000000000000,26656.000000000000000,20490.000000000000000,16357.541793776692430,4189.741000387462009,26810011.000000000000000
2766,56329,9289,8360100.000000000000000,120.000000000000000,23903.000000000000000,23783.000000000000000,6800.658305522661067,4690.716948799185047,63171315.000000000000000
2767,56335,10005,9004500.000000000000000,135.000000000000000,21983.000000000000000,21848.000000000000000,10462.529435282358463,5141.500526483121575,104677607.000000000000000
2768,56336,199,179100.000000000000000,12489.000000000000000,19112.000000000000000,6623.000000000000000,16063.914572864321599,1294.437926463071335,3196719.000000000000000
2769,56339,9691,8721900.000000000000000,120.000000000000000,20424.000000000000000,20304.000000000000000,6471.802290785264631,4165.823843346865942,62718236.000000000000000
2770,56340,9984,8985600.000000000000000,120.000000000000000,20979.000000000000000,20859.000000000000000,8870.085937500000000,4900.463125049561313,88558938.000000000000000
2771,56341,9964,8967600.000000000000000,120.000000000000000,24743.000000000000000,24623.000000000000000,9633.513548775592426,5726.356680833559949,95988329.000000000000000
2772,56342,1474,1326600.000000000000000,12427.000000000000000,23006.000000000000000,10579.000000000000000,18459.010176390773267,2405.157878643108234,27208581.000000000000000
2773,56343,952,856800.000000000000000,8682.000000000000000,20336.000000000000000,11654.000000000000000,14972.758403361343881,3164.476968417982789,14254066.000000000000000
2774,56345,1928,1735200.000000000000000,3030.000000000000000,23425.000000000000000,20395.000000000000000,11479.363070539418914,7100.609582776534808,22132212.000000000000000
2775,56347,2001,1800900.000000000000000,4282.000000000000000,28921.000000000000000,24639.000000000000000,16264.408795602199461,5356.473907100067663,32545082.000000000000000
2776,56348,11675,10507500.000000000000000,120.000000000000000,33027.000000000000000,32907.000000000000000,12408.943468950748866,6141.370258574795116,144874415.000000000000000
2777,56350,5976,5378400.000000000000000,150.000000000000000,33950.000000000000000,33800.000000000000000,18529.065093708166387,6768.350213238767537,110729693.000000000000000
2778,56352,3098,2788200.000000000000000,120.000000000000000,21603.000000000000000,21483.000000000000000,8866.686894770818981,5769.856248182399213,27468996.000000000000000
2779,56353,2407,2166300.000000000000000,255.000000000000000,15114.000000000000000,14859.000000000000000,7607.304528458662389,3673.508052139257870,18310782.000000000000000
2780,56355,7385,6646500.000000000000000,120.000000000000000,22760.000000000000000,22640.000000000000000,9086.374542992552961,5183.623345441757920,67102876.000000000000000
2781,56358,9115,8203500.000000000000000,120.000000000000000,10545.000000000000000,10425.000000000000000,4704.763357103674934,2060.224374994659684,42883918.000000000000000
2782,56359,32,28800.000000000000000,18776.000000000000000,22470.000000000000000,3694.000000000000000,20632.562500000000000,995.259637528695293,660242.000000000000000
2783,56364,1544,1389600.000000000000000,120.000000000000000,17225.000000000000000,17105.000000000000000,6094.269430051813288,4087.690250513509454,9409552.000000000000000
2784,56365,8111,7299900.000000000000000,135.000000000000000,25956.000000000000000,25821.000000000000000,12893.768585871039249,6003.983004100631661,104581357.000000000000000
2785,56366,3424,3081600.000000000000000,120.000000000000000,12089.000000000000000,11969.000000000000000,3015.107184579439036,2852.399299011234689,10323727.000000000000000
2786,56369,755,679500.000000000000000,2314.000000000000000,13247.000000000000000,10933.000000000000000,6461.299337748344442,2718.336909845802438,4878281.000000000000000
2787,56384,9850,8865000.000000000000000,120.000000000000000,28302.000000000000000,28182.000000000000000,15005.791065989847993,6292.104193021516949,147807042.000000000000000
2788,56763,138,124200.000000000000000,150.000000000000000,3052.000000000000000,2902.000000000000000,1090.884057971014499,746.896070535007084,150542.000000000000000
2789,57301,9956,8960400.000000000000000,120.000000000000000,25447.000000000000000,25327.000000000000000,6361.904278826837981,3698.390767450123803,63339119.000000000000000
